1219816367,L,SUPERBOSSnYT,Buck,81907,76989,0,17647,78425,0
1219816367,W,SystemOfANoun,Barik,66476,66476,0,8213,106583,151240
1219816367,L,gabter,Mal'Damba,20364,19576,70364,20142,42249,0
1219816367,W,jackcaseym,Willo,75731,63285,0,9364,53195,0
1219816367,W,mateom02,Evie,25371,25211,0,5935,45057,0
1219816367,W,shonobi_x_King,Seris,23252,18284,100008,33253,47523,0
1219814582,W,Abu 7muda,Strix,38137,31541,0,2052,24417,0
1219814582,L,DevilxDNI,Makoa,19078,18613,0,2243,64821,58951
1219814582,L,TheBossIsLife,Jenos,18776,12026,75591,8585,16288,0
1219814582,W,UnFaZedSam,Viktor,25959,17420,0,6951,38982,0
1219814582,W,UnFaZedSheep,Grover,23837,20112,92497,32388,37298,0
1219814582,L,jackcaseym,Betty la Bomba,83556,28166,0,1885,24440,0
1219814582,L,mateom02,Evie,28859,27366,0,2037,18265,0
1219814582,W,unlike_activity2,Inara,25582,20442,0,12493,73152,18716
1219814582,L,x-k-v,Vivian,44085,42142,0,201,36099,13210
1219814582,W,xChemax,Buck,46398,34562,0,5853,20505,0
1219442330,L,AVaryciaa,Lian,33128,33128,0,3540,22779,0
1219442330,W,AnTwn144,Tyra,49100,34280,0,0,25004,0
1219442330,W,Billyhatcheregg,Zhin,38175,31754,0,0,31984,0
1219442330,W,Marcs2112,Ash,17760,15872,0,0,38479,9877
1219442330,L,WraithTalon,Mal'Damba,20691,9600,23383,6344,26206,0
1219442330,W,falonw,Evie,46615,42909,0,2069,22876,0
1219442330,W,gdninja72,Jenos,4958,3950,86866,4174,6472,0
1219442330,L,jackcaseym,Barik,26888,26888,0,7950,41855,53170
1219442330,L,mateom02,Vatu,22916,17845,0,5900,24776,0
1219442330,L,tyna20,Inara,21192,16502,0,11282,40992,6298
1219440088,L,GábrielKún,Bomb King,141618,119473,0,11756,61818,0
1219440088,W,Jccoffe,Seris,24266,20018,162365,20390,41092,0
1219440088,L,SeeSixty,Fernando,63961,42443,0,27287,122690,126705
1219440088,W,XduNoir,Khan,67645,63078,14572,26520,122796,52471
1219440088,L,dodgeditlikeneo,Furia,47249,35103,131718,16088,48110,0
1219440088,W,jackcaseym,Viktor,112882,67063,0,8398,50017,0
1219440088,L,kirafoxes19,Inara,50043,43590,0,23047,136884,31930
1219440088,W,matasapos2020,Tyra,166112,60824,0,1500,58877,0
1219440088,W,mateom02,Makoa,64713,62801,0,4713,140253,54388
1219440088,L,theapple555,Maeve,110164,103940,0,15324,66116,0
1219438791,W,Alisson993,Makoa,30534,28971,0,2147,37276,12229
1219438791,L,Arakna147,Terminus,10900,7150,0,5244,69533,0
1219438791,L,HexodexPlayzYT,Drogoz,40767,29067,0,0,33871,0
1219438791,L,Jccoffe,Seris,13933,12278,48410,14139,32577,0
1219438791,W,SaveUrSorrow,Lex,35967,34930,0,3392,23920,0
1219438791,L,SirSlayer,Inara,26337,22867,0,13081,78445,10657
1219438791,L,chullds,Vora,21784,12682,0,3306,35210,0
1219438791,W,jackcaseym,Torvald,44547,36701,3078,1541,5079,38431
1219438791,W,jhonatan09j,Betty la Bomba,102795,57399,0,4589,16671,0
1219438791,W,mateom02,Grover,35793,29245,47444,25199,30775,0
1219436684,W,CoffeeBunny,Rei,105865,77914,172304,36871,56765,0
1219436684,L,DanciestGecko91,Kasumi,109718,66845,0,12005,82923,0
